"id";"temperature";"pressure";"depth";"depthw";"surface";"conductivitya";"conductivitys";"resistivity";"salinity";"solidsd";"waterd";"pressureb";"ph";"phmv";"orp";"concetrationo";"saturationo";"pressureo";"voltage";"battery";"time"
47;15.75695514678955;0.5447607040405273;1.6769176721572876;-1.256577730178833;1.256577730178833;382.74932861328125;464.80743408203125;2612.676025390625;0.225396066904068;0.30212482810020447;0.999158501625061;650.0398559570312;8.81403636932373;-100.49819946289062;160.7272186279297;8.49290943145752;100.5140380859375;134.04554748535156;0.0989999994635582;95.0;"2021-04-16 17:01:34"
48;15.680039405822754;0.7891654968261719;2.2809762954711914;-1.8203365802764893;1.8203365802764893;381.9743957519531;464.6954040527344;2617.9765625;0.22532518208026886;0.30205202102661133;0.9991707801818848;650.0623779296875;8.826712608337402;-101.16815185546875;160.25038146972656;8.487835884094238;100.28436279296875;133.7578582763672;0.0989999994635582;95.0;"2021-04-16 17:01:40"
49;15.588465690612793;1.417414665222168;3.870014190673828;-3.269493818283081;3.269493818283081;381.1121826171875;464.6351318359375;2623.8994140625;0.2252769023180008;0.3020128309726715;0.9991852641105652;650.1073608398438;8.834587097167969;-101.56869506835938;159.94996643066406;8.509515762329102;100.33522033691406;133.85157775878906;0.1080000028014183;95.0;"2021-04-16 17:01:47"
50;15.553191184997559;1.1193161010742188;3.136878728866577;-2.5818817615509033;2.5818817615509033;380.899169921875;464.7572021484375;2625.36669921875;0.225330650806427;0.30209216475486755;0.9991908669471741;649.9948120117188;8.81393814086914;-100.42190551757812;161.03001403808594;8.50893497467041;100.26994323730469;133.7471923828125;0.0989999994635582;95.0;"2021-04-16 17:01:53"
51;15.525687217712402;0.6033267974853516;1.8183887004852295;-1.391669750213623;1.391669750213623;380.73468017578125;464.85443115234375;2626.5009765625;0.22537356615066528;0.30215537548065186;0.9991952776908875;649.9573364257812;8.83568286895752;-101.60684204101562;159.4492950439453;8.519755363464355;100.34384155273438;133.84278869628906;0.0989999994635582;95.0;"2021-04-16 17:01:59"
52;15.528111457824707;0.6333446502685547;1.873420000076294;-1.4609107971191406;1.4609107971191406;380.8767395019531;465.0016174316406;2625.521240234375;0.2254473716020584;0.30225104093551636;0.9991949200630188;649.9798583984375;8.838315963745117;-101.75228118896484;159.71632385253906;8.519722938537598;100.34516906738281;133.84889221191406;0.0989999994635582;95.0;"2021-04-16 17:02:06"
53;15.616543769836426;0.6784439086914062;1.9859445095062256;-1.5649394989013672;1.5649394989013672;382.1847229003906;465.6382751464844;2616.535888671875;0.2257826179265976;0.3026648759841919;0.9991812109947205;649.9798583984375;8.822649002075195;-100.9225845336914;160.2480010986328;8.505969047546387;100.3746109008789;133.87232971191406;0.09000000357627869;95.0;"2021-04-16 17:02:12"
54;15.60195541381836;0.6582603454589844;1.930096983909607;-1.5183829069137573;1.5183829069137573;381.8337707519531;465.3686828613281;2618.940673828125;0.2256452739238739;0.30248963832855225;0.9991834163665771;649.972412109375;8.82603931427002;-101.1037826538086;160.052490234375;8.514113426208496;100.44021606445312;133.96087646484375;0.08100000023841858;95.0;"2021-04-16 17:02:18"
55;15.656654357910156;0.6477451324462891;1.9085806608200073;-1.4941277503967285;1.4941277503967285;382.21722412109375;465.2436218261719;2616.313232421875;0.22559385001659393;0.302408367395401;0.9991747140884399;649.8673706054688;8.827208518981934;-101.18722534179688;160.07395935058594;8.514047622680664;100.57441711425781;134.10789489746094;0.09000000357627869;95.0;"2021-04-16 17:02:25"
56;15.684922218322754;0.9793272018432617;2.7589025497436523;-2.258975028991699;2.258975028991699;382.5274353027344;465.3153991699219;2614.191650390625;0.22563523054122925;0.30245500802993774;0.9991702437400818;649.912353515625;8.828287124633789;-101.2563705444336;160.25753784179688;8.46896743774414;100.09581756591797;133.4740753173828;0.09000000357627869;95.0;"2021-04-16 17:02:31"
57;15.5538911819458;1.2918224334716797;3.5583202838897705;-2.979795217514038;2.979795217514038;381.0810546875;464.97149658203125;2624.11376953125;0.22543762624263763;0.30223149061203003;0.9991908073425293;649.9573364257812;8.840537071228027;-101.88340759277344;159.38491821289062;8.496207237243652;100.12732696533203;133.54898071289062;0.08100000023841858;95.0;"2021-04-16 17:02:37"
58;15.503512382507324;1.2965259552001953;3.569098472595215;-2.990644693374634;2.990644693374634;380.5564270019531;464.877197265625;2627.731201171875;0.22538037598133087;0.30217018723487854;0.9991987347602844;649.9423828125;8.827621459960938;-101.15623474121094;160.20269775390625;8.508761405944824;100.16862487792969;133.60989379882812;0.08100000023841858;95.0;"2021-04-16 17:02:44"
